session,accumulated_power,activity_type,cadence,distance,enhanced_speed,heart_rate,power,speed,timestamp,date
Session_2024-12-19,264959.0,cycling,88.0,22223.61,11.381,97,141.0,11.381,2024-12-19 16:54:11,2024-12-19
Session_2024-12-19,265101.0,cycling,87.0,22235.02,11.403,97,142.0,11.403,2024-12-19 16:54:12,2024-12-19
Session_2024-12-19,265244.0,cycling,87.0,22246.44,11.428,97,143.0,11.428,2024-12-19 16:54:13,2024-12-19
Session_2024-12-19,265369.0,cycling,87.0,22257.85,11.403,97,125.0,11.403,2024-12-19 16:54:14,2024-12-19
Session_2024-12-19,265494.0,cycling,88.0,22269.21,11.369,97,125.0,11.369,2024-12-19 16:54:15,2024-12-19
Session_2024-12-19,265621.0,cycling,86.0,22280.56,11.342,97,127.0,11.342,2024-12-19 16:54:16,2024-12-19
Session_2024-12-19,265756.0,cycling,87.0,22291.93,11.369,96,135.0,11.369,2024-12-19 16:54:17,2024-12-19
Session_2024-12-19,265899.0,cycling,88.0,22303.32,11.392,96,143.0,11.392,2024-12-19 16:54:18,2024-12-19
Session_2024-12-19,266035.0,cycling,87.0,22314.72,11.403,96,136.0,11.403,2024-12-19 16:54:19,2024-12-19
Session_2024-12-19,266170.0,cycling,86.0,22326.12,11.403,96,135.0,11.403,2024-12-19 16:54:20,2024-12-19
Session_2024-12-19,266304.0,cycling,88.0,22337.53,11.403,95,134.0,11.403,2024-12-19 16:54:21,2024-12-19
Session_2024-12-19,266437.0,cycling,86.0,22348.93,11.403,95,133.0,11.403,2024-12-19 16:54:22,2024-12-19
Session_2024-12-19,266568.0,cycling,87.0,22360.3,11.369,95,131.0,11.369,2024-12-19 16:54:23,2024-12-19
Session_2024-12-19,266693.0,cycling,87.0,22371.65,11.358,96,125.0,11.358,2024-12-19 16:54:24,2024-12-19
Session_2024-12-19,266819.0,cycling,87.0,22382.98,11.325,96,126.0,11.325,2024-12-19 16:54:25,2024-12-19
Session_2024-12-19,266962.0,cycling,88.0,22394.35,11.367,96,143.0,11.367,2024-12-19 16:54:26,2024-12-19
Session_2024-12-19,267108.0,cycling,85.0,22405.74,11.392,96,146.0,11.392,2024-12-19 16:54:27,2024-12-19
Session_2024-12-19,267240.0,cycling,87.0,22417.13,11.392,96,132.0,11.392,2024-12-19 16:54:28,2024-12-19
Session_2024-12-19,267372.0,cycling,87.0,22428.52,11.392,96,132.0,11.392,2024-12-19 16:54:29,2024-12-19
Session_2024-12-19,267506.0,cycling,87.0,22439.92,11.392,95,134.0,11.392,2024-12-19 16:54:30,2024-12-19
